SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,web-scraper-order,web-scraper-start-url,prop_link,prop_link-href,address,thumbnail-src,estimate,listed-price
PAST SALE,September-29-2020,Condo/Co-op,11400 Washington Plz W #404,Reston,VA,20190,237500,1,1.0,LAKE ANNE OF RESTON COND,785,,1966,34.0,303,970.0,Sold,,,http://www.redfin.com/VA/Reston/11400-Washington-Plz-W-20190/unit-404/home/9225532,BRIGHT MLS,VAFX1149162,N,Y,38.967822999999996,-77.34104140000001,1604368528-362,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1,,https://www.redfin.com/VA/Reston/11400-Washington-Plz-W-20190/unit-404/home/9225532,11400 Washington Plz W #404,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/162/genMid.VAFX1149162_1.jpg,"$251,795",
PAST SALE,October-1-2020,Condo/Co-op,11654 Stoneview Sq Unit 2B,Reston,VA,20191,206000,2,2.0,SHADOWOOD,894,,1974,32.0,230,502.0,Sold,,,http://www.redfin.com/VA/Reston/11654-Stoneview-Sq-20191/unit-2B/home/172510960,BRIGHT MLS,VAFX1148620,N,Y,38.932796999999994,-77.349503,1604368532-363,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1,,https://www.redfin.com/VA/Reston/11654-Stoneview-Sq-20191/unit-2B/home/172510960,11654 Stoneview Sq Unit 2B,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/620/genMid.VAFX1148620_2.jpg,"$230,702",
PAST SALE,October-5-2020,Condo/Co-op,12001 Taliesin Pl #31,Reston,VA,20190,325000,1,1.0,OAK PARK CONDO AT,934,,1993,28.0,348,506.0,Sold,,,http://www.redfin.com/VA/Reston/12001-Taliesin-Pl-20190/unit-31/home/9213062,BRIGHT MLS,VAFX1147706,N,Y,38.960874600000004,-77.360722,1604368536-364,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1,,https://www.redfin.com/VA/Reston/12001-Taliesin-Pl-20190/unit-31/home/9213062,12001 Taliesin Pl #31,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/706/genMid.VAFX1147706_2.jpg,"$328,938",
PAST SALE,October-16-2020,Condo/Co-op,1509 N Point Dr #1,Reston,VA,20194,335000,2,2.0,NORTH POINT VILLAS CONDO,1050,,1999,17.0,319,420.0,Sold,,,http://www.redfin.com/VA/Reston/1509-N-Point-Dr-20194/unit-001/home/171037337,BRIGHT MLS,VAFX1149040,N,Y,38.980614,-77.351586,1604368540-365,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1,,https://www.redfin.com/VA/Reston/1509-N-Point-Dr-20194/unit-001/home/171037337,1509 N Point Dr #1,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/040/genMid.VAFX1149040_4.jpg,"$337,717",
PAST SALE,September-4-2020,Condo/Co-op,1501 N Point Dr #304,Reston,VA,20194,359500,3,2.0,NORTH POINT VILLAS CONDO,1300,,1999,59.0,277,468.0,Sold,,,http://www.redfin.com/VA/Reston/1501-N-Point-Dr-20194/unit-304/home/25708577,BRIGHT MLS,VAFX1143314,N,Y,38.9805527,-77.3524073,1604368548-367,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1,,https://www.redfin.com/VA/Reston/1501-N-Point-Dr-20194/unit-304/home/25708577,1501 N Point Dr #304,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/314/genMid.VAFX1143314_3.jpg,"$370,070",
PAST SALE,August-31-2020,Condo/Co-op,11918 Breton Ct Unit 1B,Reston,VA,20191,437750,3,2.5,GLADE AT HUNTERS WOODS T,1514,,1998,63.0,289,374.0,Sold,,,http://www.redfin.com/VA/Reston/11918-Breton-Ct-20191/unit-1B/home/9333614,BRIGHT MLS,VAFX1142760,N,Y,38.935471,-77.361076,1604368511-358,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-1,,https://www.redfin.com/VA/Reston/11918-Breton-Ct-20191/unit-1B/home/9333614,11918 Breton Ct Unit 1B,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/760/genMid.VAFX1142760_1.jpg,"$441,283",
PAST SALE,August-7-2020,Condo/Co-op,12945 Centre Park Cir #206,Herndon,VA,20171,232500,1,1.0,BRYSON AT WOODLAND PARK,664,,2005,87.0,350,269.0,Sold,,,http://www.redfin.com/VA/Herndon/12945-Centre-Park-Cir-20171/unit-206/home/12073077,BRIGHT MLS,VAFX1132816,N,Y,38.950337100000006,-77.3911444,1604367410-65,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Herndon/12945-Centre-Park-Cir-20171/unit-206/home/12073077,12945 Centre Park Cir #206,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/816/genMid.VAFX1132816_3.jpg,"$240,339",
PAST SALE,September-3-2020,Condo/Co-op,12001 Market St #177,Reston,VA,20190,395000,2,2.0,MARKET STREET AT TOWN CE,1060,,2003,60.0,373,495.0,Sold,,,http://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-177/home/9849058,BRIGHT MLS,VAFX1128194,N,Y,38.958028000000006,-77.362359,1604367703-138,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-177/home/9849058,12001 Market St #177,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/194/genMid.VAFX1128194_4.jpg,"$409,481",
PAST SALE,August-26-2020,Condo/Co-op,12905 Centre Park Cir #312,Herndon,VA,20171,317000,2,2.0,BRYSON AT WOODLAND PARK,1031,,2005,68.0,307,405.0,Sold,,,http://www.redfin.com/VA/Herndon/12905-Centre-Park-Cir-20171/unit-312/home/9854430,BRIGHT MLS,VAFX1141912,N,Y,38.94939829999999,-77.39305999999999,1604368383-324,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3,,https://www.redfin.com/VA/Herndon/12905-Centre-Park-Cir-20171/unit-312/home/9854430,12905 Centre Park Cir #312,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/912/genMid.VAFX1141912_3.jpg,"$331,228",
PAST SALE,September-21-2020,Condo/Co-op,1701 Lake Shore Crest Dr #15,Reston,VA,20190,342000,2,2.0,EDGEWATER AT TOWN CENTER,1108,,1995,42.0,309,512.0,Sold,,,http://www.redfin.com/VA/Reston/1701-Lake-Shore-Crest-Dr-20190/unit-15/home/9215877,BRIGHT MLS,VAFX1143704,N,Y,38.9649058,-77.3638084,1604367852-180,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/1701-Lake-Shore-Crest-Dr-20190/unit-15/home/9215877,1701 Lake Shore Crest Dr #15,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/704/genMid.VAFX1143704_1.jpg,"$352,841",
PAST SALE,September-4-2020,Condo/Co-op,11240 Chestnut Grove Sq #358,Reston,VA,20190,205000,2,1.5,CHESTNUT GROVE CONDO,1070,,1972,59.0,192,541.0,Sold,,,http://www.redfin.com/VA/Reston/11240-Chestnut-Grove-Sq-20190/unit-358/home/9239551,BRIGHT MLS,VAFX1146806,N,Y,38.9558663,-77.3331498,1604367722-143,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11,,https://www.redfin.com/VA/Reston/11240-Chestnut-Grove-Sq-20190/unit-358/home/9239551,11240 Chestnut Grove Sq #358,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/806/genMid.VAFX1146806_0.jpg,"$235,114",
PAST SALE,August-4-2020,Condo/Co-op,1855 Stratford Park Pl #115,Reston,VA,20190,347000,2,2.0,STRATFORD CONDO,878,,2000,90.0,395,440.0,Sold,,,http://www.redfin.com/VA/Reston/1855-Stratford-Park-Pl-20190/unit-115/home/9832768,BRIGHT MLS,VAFX1132534,N,Y,38.957215500000004,-77.35341740000001,1604368373-321,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-3,,https://www.redfin.com/VA/Reston/1855-Stratford-Park-Pl-20190/unit-115/home/9832768,1855 Stratford Park Pl #115,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/534/genMid.VAFX1132534_1.jpg,"$370,622",
PAST SALE,August-10-2020,Condo/Co-op,1504-E Summerchase Ct,Reston,VA,20194,321500,2,2.0,SUMMERRIDGE CONDO,1042,,1987,84.0,309,366.0,Sold,,,http://www.redfin.com/VA/Reston/1504-Summerchase-Ct-20194/unit-1504-E/home/9140847,BRIGHT MLS,VAFX1141656,N,Y,38.978466999999995,-77.352473,1604367428-70,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Reston/1504-Summerchase-Ct-20194/unit-1504-E/home/9140847,1504-E Summerchase Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/656/genMid.VAFX1141656_1.jpg,"$327,761",
PAST SALE,August-10-2020,Condo/Co-op,2060 Royal Fern Ct Unit 21A,Reston,VA,20191,213000,1,1.0,SOUTHGATE CONDO,860,,1973,84.0,248,320.0,Sold,,,http://www.redfin.com/VA/Reston/2060-Royal-Fern-Ct-20191/unit-21A/home/172437698,BRIGHT MLS,VAFX1139714,N,Y,38.944873,-77.359548,1604367424-69,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Reston/2060-Royal-Fern-Ct-20191/unit-21A/home/172437698,2060 Royal Fern Ct Unit 21A,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/714/genMid.VAFX1139714_1.jpg,"$221,244",
PAST SALE,October-15-2020,Condo/Co-op,2247 Castle Rock Sq Unit 22C,Reston,VA,20191,241000,3,2.0,SHADOWOOD CONDO,1029,,1974,18.0,234,559.0,Sold,,,http://www.redfin.com/VA/Reston/2247-Castle-Rock-Sq-20191/unit-22C/home/9338626,BRIGHT MLS,VAFX1142150,N,Y,38.933114,-77.3475689,1604368113-254,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6,,https://www.redfin.com/VA/Reston/2247-Castle-Rock-Sq-20191/unit-22C/home/9338626,2247 Castle Rock Sq Unit 22C,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/150/genMid.VAFX1142150_2.jpg,"$249,010",
PAST SALE,September-16-2020,Condo/Co-op,1415 Northgate Sq Unit 1A,Reston,VA,20190,220000,1,1.0,NORTHGATE CONDO,748,,1971,47.0,294,428.0,Sold,,,http://www.redfin.com/VA/Reston/1415-Northgate-Sq-20190/unit-1A/home/68995155,BRIGHT MLS,VAFX1144896,N,Y,38.970321999999996,-77.334372,1604367811-168,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-10,,https://www.redfin.com/VA/Reston/1415-Northgate-Sq-20190/unit-1A/home/68995155,1415 Northgate Sq Unit 1A,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/896/genMid.VAFX1144896_2.jpg,"$223,998",
PAST SALE,August-14-2020,Condo/Co-op,12921 Centre Park Cir #105,Herndon,VA,20171,282500,1,1.0,BRYSON AT WOODLAND PARK,813,,2005,80.0,347,265.0,Sold,,,http://www.redfin.com/VA/Herndon/12921-Centre-Park-Cir-20171/unit-105/home/9855334,BRIGHT MLS,VAFX1141174,N,Y,38.949133,-77.3918567,1604367487-86,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Herndon/12921-Centre-Park-Cir-20171/unit-105/home/9855334,12921 Centre Park Cir #105,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/174/genMid.VAFX1141174_2.jpg,"$287,437",
PAST SALE,October-14-2020,Condo/Co-op,11990 Market St #904,Reston,VA,20190,465000,2,2.0,MIDTOWN AT RESTON TOWN C,1169,,2006,19.0,398,804.0,Sold,,,http://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-904/home/17112648,BRIGHT MLS,VAFX1128238,N,Y,38.9590789,-77.3610497,1604368091-247,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6,,https://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-904/home/17112648,11990 Market St #904,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/238/genMid.VAFX1128238_3.jpg,"$480,814",
PAST SALE,October-7-2020,Condo/Co-op,1307 Windleaf Dr #192,Reston,VA,20194,344000,2,2.0,SUTTON RIDGE CONDO,1100,,1997,26.0,313,366.0,Sold,,,http://www.redfin.com/VA/Reston/1307-Windleaf-Dr-20194/unit-192/home/9150347,BRIGHT MLS,VAFX1149920,N,Y,38.98413970000001,-77.3441628,1604368441-339,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-2,,https://www.redfin.com/VA/Reston/1307-Windleaf-Dr-20194/unit-192/home/9150347,1307 Windleaf Dr #192,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/920/genMid.VAFX1149920_2.jpg,"$353,450",
PAST SALE,October-9-2020,Condo/Co-op,12001 Market St #244,Reston,VA,20190,414500,2,2.0,MARKET STREET AT TOWN CE,1047,,2003,24.0,396,479.0,Sold,,,http://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-244/home/9849086,BRIGHT MLS,VAFX1110162,N,Y,38.958028000000006,-77.362359,1604368070-241,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7,,https://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-244/home/9849086,12001 Market St #244,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/162/genMid.VAFX1110162_2.jpg,"$416,829",
PAST SALE,September-24-2020,Condo/Co-op,1716 Lake Shore Crest Dr #13,Reston,VA,20190,320000,2,1.5,EDGEWATER AT TOWN CENTER,966,,1994,39.0,331,474.0,Sold,,,http://www.redfin.com/VA/Reston/1716-Lake-Shore-Crest-Dr-20190/unit-13/home/9215227,BRIGHT MLS,VAFX1150322,N,Y,38.9650075,-77.3625541,1604367883-188,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9,,https://www.redfin.com/VA/Reston/1716-Lake-Shore-Crest-Dr-20190/unit-13/home/9215227,1716 Lake Shore Crest Dr #13,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/322/genMid.VAFX1150322_3.jpg,"$325,161",
PAST SALE,October-19-2020,Condo/Co-op,12001 Market St #172,Reston,VA,20190,450000,2,2.0,MARKET STREET AT TOWN CE,1215,,2003,14.0,370,508.0,Sold,,,http://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-172/home/9848447,BRIGHT MLS,VAFX1152460,N,Y,38.958028000000006,-77.362359,1604368153-265,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5,,https://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-172/home/9848447,12001 Market St #172,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/460/genMid.VAFX1152460_A.jpg,"$467,543",
PAST SALE,September-23-2020,Condo/Co-op,12000 Taliesin Pl #16,Reston,VA,20190,341000,2,1.5,OAK PARK CONDO AT RESTON,925,,1993,40.0,369,381.0,Sold,,,http://www.redfin.com/VA/Reston/12000-Taliesin-Pl-20190/unit-16/home/9214073,BRIGHT MLS,VAFX1147484,N,Y,38.9613516,-77.3607258,1604367874-185,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-9,,https://www.redfin.com/VA/Reston/12000-Taliesin-Pl-20190/unit-16/home/9214073,12000 Taliesin Pl #16,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/484/genMid.VAFX1147484_1.jpg,"$349,645",
PAST SALE,October-15-2020,Condo/Co-op,11400 Washington Plz W #1102,Reston,VA,20190,248000,1,1.0,LAKE ANNE OF RESTON COND,812,,1966,18.0,305,901.0,Sold,,,http://www.redfin.com/VA/Reston/11400-Washington-Plz-W-20190/unit-1102/home/9225690,BRIGHT MLS,VAFX1151460,N,Y,38.967822999999996,-77.34104140000001,1604368107-252,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-6,,https://www.redfin.com/VA/Reston/11400-Washington-Plz-W-20190/unit-1102/home/9225690,11400 Washington Plz W #1102,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/460/genMid.VAFX1151460_1.jpg,"$253,351",
PAST SALE,September-10-2020,Condo/Co-op,2313 Freetown Ct Unit 2B,Reston,VA,20191,230000,2,1.0,GLENVALE CONDO,884,,1973,53.0,260,394.0,Sold,,,http://www.redfin.com/VA/Reston/2313-Freetown-Ct-20191/unit-2B/home/167058785,BRIGHT MLS,VAFX1147424,N,Y,38.937901000000004,-77.3654387,1604367756-154,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11,,https://www.redfin.com/VA/Reston/2313-Freetown-Ct-20191/unit-2B/home/167058785,2313 Freetown Ct Unit 2B,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/424/genMid.VAFX1147424_1.jpg,"$233,752",
PAST SALE,September-8-2020,Condo/Co-op,12917 Centre Park Cir #417,Herndon,VA,20171,392000,3,2.0,BRYSON AT WOODLAND PARK,1296,,2005,55.0,302,475.0,Sold,,,http://www.redfin.com/VA/Herndon/12917-Centre-Park-Cir-20171/unit-417/home/9854315,BRIGHT MLS,VAFX1138752,N,Y,38.9489765,-77.39224229999999,1604367737-148,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-11,,https://www.redfin.com/VA/Herndon/12917-Centre-Park-Cir-20171/unit-417/home/9854315,12917 Centre Park Cir #417,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/752/genMid.VAFX1138752_1.jpg,"$399,048",
PAST SALE,August-4-2020,Condo/Co-op,11266 Harbor Ct,Reston,VA,20191,605000,2,2.0,HARBOR POINT CONDO,1982,,1985,90.0,305,739.0,Sold,,,http://www.redfin.com/VA/Reston/11266-Harbor-Ct-20191/unit-1266/home/9356068,BRIGHT MLS,VAFX1139448,N,Y,38.9385049,-77.331544,1604367347-49,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-16,,https://www.redfin.com/VA/Reston/11266-Harbor-Ct-20191/unit-1266/home/9356068,11266 Harbor Ct,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/448/genMid.VAFX1139448_1.jpg,"$627,425",
PAST SALE,August-14-2020,Condo/Co-op,1623 Parkcrest Cir #300,Reston,VA,20190,305000,2,1.0,BENTANA PARK CONDO,1174,,1973,80.0,260,499.0,Sold,,,http://www.redfin.com/VA/Reston/1623-Parkcrest-Cir-20190/unit-300/home/143374843,BRIGHT MLS,VAFX1140418,N,Y,38.958856,-77.331387,1604367481-85,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-14,,https://www.redfin.com/VA/Reston/1623-Parkcrest-Cir-20190/unit-300/home/143374843,1623 Parkcrest Cir #300,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/418/genMid.VAFX1140418_2.jpg,"$313,365",
PAST SALE,August-6-2020,Condo/Co-op,12001 Market St Unit T53,Reston,VA,20190,380000,2,2.0,MARKET STREET AT TOWN CE,1047,,2003,88.0,363,466.0,Sold,,,http://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-T53/home/9853886,BRIGHT MLS,VAFX1137496,N,Y,38.958028000000006,-77.362359,1604367365-54,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-16,,https://www.redfin.com/VA/Reston/12001-Market-St-20190/unit-T53/home/9853886,12001 Market St Unit T53,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/496/genMid.VAFX1137496_1.jpg,"$395,293",
PAST SALE,August-12-2020,Condo/Co-op,11760 Sunrise Valley Dr #509,Reston,VA,20191,271000,1,1.0,MERCER A CONDO,664,,2006,82.0,408,434.0,Sold,,,http://www.redfin.com/VA/Reston/11760-Sunrise-Valley-Dr-20191/unit-509/home/12074764,BRIGHT MLS,VAFX1138564,N,Y,38.9497211,-77.3522835,1604367445-75,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-15,,https://www.redfin.com/VA/Reston/11760-Sunrise-Valley-Dr-20191/unit-509/home/12074764,11760 Sunrise Valley Dr #509,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/564/genMid.VAFX1138564_2.jpg,"$278,541",
PAST SALE,August-28-2020,Condo/Co-op,12000 Market St #153,Reston,VA,20190,430000,2,2.0,SAVOY AT RESTON TOWN CEN,1060,,2004,66.0,406,445.0,Sold,,,http://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-153/home/9848724,BRIGHT MLS,VAFX1140340,N,Y,38.960273799999996,-77.3628027,1604367639-121,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-153/home/9848724,12000 Market St #153,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/340/genMid.VAFX1140340_1.jpg,"$445,503",
PAST SALE,October-9-2020,Condo/Co-op,11625 Vantage Hill Rd Unit 1C,Reston,VA,20190,250000,3,2.0,VANTAGE HILL CONDO,1353,,1967,24.0,185,774.0,Sold,,,http://www.redfin.com/VA/Reston/11625-Vantage-Hill-Rd-20190/unit-1C/home/9231341,BRIGHT MLS,VAFX1146518,N,Y,38.966126,-77.348393,1604368073-242,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-7,,https://www.redfin.com/VA/Reston/11625-Vantage-Hill-Rd-20190/unit-1C/home/9231341,11625 Vantage Hill Rd Unit 1C,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/518/genMid.VAFX1146518_2.jpg,"$282,166",
PAST SALE,September-30-2020,Condo/Co-op,11990 Market St #908,Reston,VA,20190,402500,1,1.0,MIDTOWN AT RESTON TOWN C,833,,2006,33.0,483,577.0,Sold,,,http://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-908/home/12073170,BRIGHT MLS,VAFX1144328,N,Y,38.9590789,-77.3610497,1604367965-210,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-8,,https://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-908/home/12073170,11990 Market St #908,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/328/genMid.VAFX1144328_3.jpg,"$411,373",
PAST SALE,September-1-2020,Condo/Co-op,1441 Northgate Sq Unit 21B,Reston,VA,20190,225000,2,2.0,NORTHGATE CONDO,986,,1971,62.0,228,470.0,Sold,,,http://www.redfin.com/VA/Reston/1441-Northgate-Sq-20190/unit-21B/home/9229076,BRIGHT MLS,VAFX1140750,N,Y,38.971216,-77.33506700000001,1604367690-135,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-12,,https://www.redfin.com/VA/Reston/1441-Northgate-Sq-20190/unit-21B/home/9229076,1441 Northgate Sq Unit 21B,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/750/genMid.VAFX1140750_4.jpg,"$275,412",
PAST SALE,October-23-2020,Condo/Co-op,11649 Stoneview Sq Unit 1B,Reston,VA,20191,195000,2,2.0,SHADOWOOD,894,,1974,10.0,218,502.0,Sold,,,http://www.redfin.com/VA/Reston/11649-Stoneview-Sq-20191/unit-1B/home/173193929,BRIGHT MLS,VAFX1155450,N,Y,38.9319336,-77.34890809999999,1604368212-282,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-5,,https://www.redfin.com/VA/Reston/11649-Stoneview-Sq-20191/unit-1B/home/173193929,11649 Stoneview Sq Unit 1B,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/450/genMid.VAFX1155450_1.jpg,"$226,663",
PAST SALE,August-21-2020,Condo/Co-op,11990 Market St #217,Reston,VA,20190,675000,3,2.0,MIDTOWN AT RESTON TOWN C,1619,,2006,73.0,417,1123.0,Sold,,,http://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-217/home/17112671,BRIGHT MLS,VAFX1140556,N,Y,38.9590789,-77.3610497,1604367584-106,https://www.redfin.com/city/25657/VA/Reston/filter/include=sold-3mo/page-13,,https://www.redfin.com/VA/Reston/11990-Market-St-20190/unit-217/home/17112671,11990 Market St #217,https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/556/genMid.VAFX1140556_3.jpg,"$719,120",
